year,month,state,disease_name,total_cases
2018,5,Assam,Stroke,1
2018,5,Bihar,Anxiety Disorder,2
2018,5,Bihar,COPD,1
2018,5,Bihar,Cholera,1
2018,5,Bihar,Dengue,1
2018,5,Bihar,Diabetes (Type 2),3
2018,5,Bihar,Gastroenteritis,1
2018,5,Bihar,HIV/AIDS,1
2018,5,Bihar,Hepatitis B,2
2018,5,Bihar,Sickle Cell Anemia,1
2018,5,Bihar,Thalassemia,1
2018,5,Chhattisgarh,Anxiety Disorder,1
2018,5,Chhattisgarh,Chronic Kidney Disease,1
2018,5,Chhattisgarh,Depression,1
2018,5,Chhattisgarh,Gastroenteritis,3
2018,5,Chhattisgarh,Hepatitis B,2
2018,5,Chhattisgarh,Japanese Encephalitis,1
2018,5,Chhattisgarh,Jaundice (Hepatitis A),2
2018,5,Chhattisgarh,Typhoid,1
2018,5,Goa,COVID-19,2
2018,5,Gujarat,COVID-19,1
2018,5,Gujarat,Heart Disease,1
2018,5,Gujarat,Lung Cancer,1
2018,5,Gujarat,Sickle Cell Anemia,1
2018,5,Haryana,Anxiety Disorder,1
2018,5,Haryana,Cholera,1
2018,5,Himachal Pradesh,COVID-19,1
2018,5,Jharkhand,COVID-19,1
2018,5,Jharkhand,Gastroenteritis,1
2018,5,Jharkhand,Hepatitis B,1
2018,5,Jharkhand,Jaundice (Hepatitis A),2
2018,5,Jharkhand,Lung Cancer,1
2018,5,Karnataka,Breast Cancer,1
2018,5,Karnataka,Chikungunya,1
2018,5,Karnataka,Depression,1
2018,5,Karnataka,Gastroenteritis,2
2018,5,Karnataka,HIV/AIDS,1
2018,5,Karnataka,Hepatitis B,1
2018,5,Karnataka,Jaundice (Hepatitis A),1
2018,5,Karnataka,Kala-Azar,1
2018,5,Karnataka,Malaria,1
2018,5,Karnataka,Pneumonia,2
2018,5,Karnataka,Stroke,1
2018,5,Karnataka,Tuberculosis,1
2018,5,Kerala,Anxiety Disorder,1
2018,5,Kerala,Breast Cancer,1
2018,5,Kerala,Diabetes (Type 2),1
2018,5,Kerala,HIV/AIDS,1
2018,5,Kerala,Japanese Encephalitis,1
2018,5,Kerala,Jaundice (Hepatitis A),1
2018,5,Kerala,Oral Cancer,1
2018,5,Madhya Pradesh,Anxiety Disorder,1
2018,5,Madhya Pradesh,Chronic Kidney Disease,1
2018,5,Madhya Pradesh,Diabetes (Type 2),2
2018,5,Madhya Pradesh,Gastroenteritis,2
2018,5,Madhya Pradesh,Heart Disease,1
2018,5,Madhya Pradesh,Jaundice (Hepatitis A),1
2018,5,Madhya Pradesh,Pneumonia,1
2018,5,Madhya Pradesh,Typhoid,2
2018,5,Maharashtra,Anxiety Disorder,1
2018,5,Maharashtra,Chronic Kidney Disease,1
2018,5,Maharashtra,Diarrhea,1
2018,5,Maharashtra,Filariasis,1
2018,5,Maharashtra,Heart Disease,1
2018,5,Maharashtra,Japanese Encephalitis,2
2018,5,Maharashtra,Jaundice (Hepatitis A),2
2018,5,Maharashtra,Thalassemia,1
2018,5,Maharashtra,Tuberculosis,1
2018,5,NCT of Delhi,Chronic Kidney Disease,1
2018,5,NCT of Delhi,Diabetes (Type 2),1
2018,5,NCT of Delhi,Diarrhea,1
2018,5,Odisha,Depression,1
2018,5,Odisha,Diarrhea,1
2018,5,Odisha,Gastroenteritis,1
2018,5,Odisha,HIV/AIDS,1
2018,5,Odisha,Kala-Azar,2
2018,5,Odisha,Leptospirosis,1
2018,5,Odisha,Stroke,1
2018,5,Odisha,Typhoid,2
2018,5,Punjab,Diarrhea,1
2018,5,Rajasthan,COPD,1
2018,5,Rajasthan,COVID-19,1
2018,5,Rajasthan,Diabetes (Type 2),1
2018,5,Rajasthan,Heart Disease,1
2018,5,Rajasthan,Hypertension,1
2018,5,Rajasthan,Japanese Encephalitis,1
2018,5,Rajasthan,Oral Cancer,1
2018,5,Rajasthan,Tuberculosis,1
2018,5,Tamil Nadu,Anxiety Disorder,1
2018,5,Tamil Nadu,Breast Cancer,1
2018,5,Tamil Nadu,Japanese Encephalitis,1
2018,5,Tamil Nadu,Jaundice (Hepatitis A),1
2018,5,Tamil Nadu,Lung Cancer,1
2018,5,Tamil Nadu,Oral Cancer,1
2018,5,Tamil Nadu,Stroke,2
2018,5,Telangana,Chikungunya,1
2018,5,Telangana,Diabetes (Type 2),1
2018,5,Telangana,Gastroenteritis,2
2018,5,Telangana,Hepatitis B,1
2018,5,Telangana,Japanese Encephalitis,1
2018,5,Telangana,Malaria,1
2018,5,Telangana,Sickle Cell Anemia,1
2018,5,Tripura,Gastroenteritis,1
2018,5,Tripura,Lung Cancer,1
2018,5,Uttar Pradesh,Anxiety Disorder,2
2018,5,Uttar Pradesh,Breast Cancer,2
2018,5,Uttar Pradesh,Cholera,1
2018,5,Uttar Pradesh,Depression,1
2018,5,Uttar Pradesh,Diabetes (Type 2),2
2018,5,Uttar Pradesh,Diarrhea,2
2018,5,Uttar Pradesh,Heart Disease,2
2018,5,Uttar Pradesh,Hepatitis B,2
2018,5,Uttar Pradesh,Jaundice (Hepatitis A),4
2018,5,Uttar Pradesh,Kala-Azar,1
2018,5,Uttar Pradesh,Malaria,1
2018,5,Uttar Pradesh,Sickle Cell Anemia,1
2018,5,Uttar Pradesh,Stroke,1
2018,5,Uttar Pradesh,Thalassemia,2
2018,5,Uttar Pradesh,Typhoid,1
2018,5,Uttarakhand,COPD,1
2018,5,West Bengal,Anxiety Disorder,1
2018,5,West Bengal,Chronic Kidney Disease,2
2018,5,West Bengal,Filariasis,1
2018,5,West Bengal,HIV/AIDS,1
2018,5,West Bengal,Hepatitis B,1
2018,5,West Bengal,Jaundice (Hepatitis A),2
2018,5,West Bengal,Kala-Azar,1
2018,5,West Bengal,Sickle Cell Anemia,1
2018,6,Andhra Pradesh,Anxiety Disorder,1
2018,6,Andhra Pradesh,COPD,2
2018,6,Andhra Pradesh,COVID-19,2
2018,6,Andhra Pradesh,Diarrhea,1
2018,6,Andhra Pradesh,Filariasis,1
2018,6,Andhra Pradesh,Gastroenteritis,1
2018,6,Andhra Pradesh,Sickle Cell Anemia,1
2018,6,Andhra Pradesh,Thalassemia,1
2018,6,Assam,Diabetes (Type 2),1
2018,6,Assam,Filariasis,1
2018,6,Assam,Kala-Azar,1
2018,6,Bihar,Anxiety Disorder,1
2018,6,Bihar,Asthma,1
2018,6,Bihar,COPD,3
2018,6,Bihar,Chikungunya,1
2018,6,Bihar,Diarrhea,2
2018,6,Bihar,Gastroenteritis,1
2018,6,Bihar,HIV/AIDS,1
2018,6,Bihar,Hypertension,2
2018,6,Bihar,Jaundice (Hepatitis A),1
2018,6,Bihar,Thalassemia,2
2018,6,Bihar,Typhoid,1
2018,6,Chhattisgarh,Filariasis,1
2018,6,Goa,Japanese Encephalitis,1
2018,6,Gujarat,Diabetes (Type 2),1
2018,6,Gujarat,Filariasis,1
2018,6,Gujarat,Stroke,1
2018,6,Gujarat,Thalassemia,1
2018,6,Haryana,Anxiety Disorder,1
2018,6,Haryana,Diarrhea,1
2018,6,Haryana,Gastroenteritis,1
2018,6,Haryana,Japanese Encephalitis,1
2018,6,Haryana,Sickle Cell Anemia,1
2018,6,Himachal Pradesh,Anxiety Disorder,1
2018,6,Himachal Pradesh,Filariasis,1
2018,6,Himachal Pradesh,HIV/AIDS,1
2018,6,Jammu and Kashmir,Chikungunya,1
2018,6,Jammu and Kashmir,Sickle Cell Anemia,1
2018,6,Jharkhand,Anxiety Disorder,2
2018,6,Jharkhand,Depression,1
2018,6,Jharkhand,Hypertension,1
2018,6,Jharkhand,Pneumonia,1
2018,6,Jharkhand,Thalassemia,1
2018,6,Karnataka,Diabetes (Type 2),1
2018,6,Karnataka,Filariasis,2
2018,6,Karnataka,HIV/AIDS,1
2018,6,Karnataka,Heart Disease,1
2018,6,Karnataka,Hepatitis B,1
2018,6,Karnataka,Jaundice (Hepatitis A),1
2018,6,Karnataka,Sickle Cell Anemia,1
2018,6,Karnataka,Typhoid,1
2018,6,Kerala,Anxiety Disorder,1
2018,6,Kerala,Chronic Kidney Disease,2
2018,6,Kerala,Gastroenteritis,1
2018,6,Kerala,Hypertension,1
2018,6,Kerala,Kala-Azar,1
2018,6,Madhya Pradesh,Asthma,1
2018,6,Madhya Pradesh,Breast Cancer,1
2018,6,Madhya Pradesh,Chronic Kidney Disease,2
2018,6,Madhya Pradesh,Depression,2
2018,6,Madhya Pradesh,Diabetes (Type 2),1
2018,6,Madhya Pradesh,Diarrhea,2
2018,6,Madhya Pradesh,Filariasis,1
2018,6,Madhya Pradesh,HIV/AIDS,1
2018,6,Madhya Pradesh,Heart Disease,1
2018,6,Madhya Pradesh,Jaundice (Hepatitis A),2
2018,6,Madhya Pradesh,Lung Cancer,1
2018,6,Madhya Pradesh,Sickle Cell Anemia,1
2018,6,Madhya Pradesh,Thalassemia,2
2018,6,Madhya Pradesh,Typhoid,1
2018,6,Maharashtra,Depression,2
2018,6,Maharashtra,Filariasis,1
2018,6,Maharashtra,Hepatitis B,1
2018,6,Maharashtra,Hypertension,3
2018,6,Maharashtra,Japanese Encephalitis,1
2018,6,Maharashtra,Jaundice (Hepatitis A),1
2018,6,Maharashtra,Kala-Azar,1
2018,6,Maharashtra,Lung Cancer,2
2018,6,Maharashtra,Pneumonia,1
2018,6,Maharashtra,Stroke,1
2018,6,Maharashtra,Thalassemia,1
2018,6,Maharashtra,Tuberculosis,1
2018,6,Nagaland,Gastroenteritis,1
2018,6,Odisha,Gastroenteritis,1
2018,6,Puducherry,Tuberculosis,1
2018,6,Punjab,Asthma,1
2018,6,Punjab,Diabetes (Type 2),1
2018,6,Punjab,HIV/AIDS,1
2018,6,Punjab,Heart Disease,1
2018,6,Punjab,Hepatitis B,1
2018,6,Punjab,Lung Cancer,1
2018,6,Punjab,Tuberculosis,1
2018,6,Rajasthan,COPD,1
2018,6,Rajasthan,Chikungunya,1
2018,6,Rajasthan,Diabetes (Type 2),2
2018,6,Rajasthan,Filariasis,1
2018,6,Rajasthan,Gastroenteritis,1
2018,6,Rajasthan,HIV/AIDS,1
2018,6,Rajasthan,Hepatitis B,1
2018,6,Rajasthan,Jaundice (Hepatitis A),1
2018,6,Rajasthan,Lung Cancer,1
2018,6,Rajasthan,Malaria,1
2018,6,Rajasthan,Thalassemia,1
2018,6,Tamil Nadu,Gastroenteritis,1
2018,6,Tamil Nadu,HIV/AIDS,1
2018,6,Tamil Nadu,Lung Cancer,1
2018,6,Tamil Nadu,Malaria,1
2018,6,Tamil Nadu,Pneumonia,1
2018,6,Tamil Nadu,Sickle Cell Anemia,1
2018,6,Tamil Nadu,Stroke,1
2018,6,Telangana,Depression,1
2018,6,Telangana,HIV/AIDS,1
2018,6,Telangana,Hepatitis B,1
2018,6,Telangana,Tuberculosis,1
2018,6,Uttar Pradesh,Anxiety Disorder,1
2018,6,Uttar Pradesh,COPD,2
2018,6,Uttar Pradesh,Chronic Kidney Disease,1
2018,6,Uttar Pradesh,Depression,1
2018,6,Uttar Pradesh,Diabetes (Type 2),1
2018,6,Uttar Pradesh,Diarrhea,1
2018,6,Uttar Pradesh,Filariasis,1
2018,6,Uttar Pradesh,Gastroenteritis,1
2018,6,Uttar Pradesh,HIV/AIDS,1
2018,6,Uttar Pradesh,Heart Disease,2
2018,6,Uttar Pradesh,Japanese Encephalitis,1
2018,6,Uttar Pradesh,Jaundice (Hepatitis A),2
2018,6,Uttar Pradesh,Kala-Azar,1
2018,6,Uttar Pradesh,Lung Cancer,1
2018,6,Uttar Pradesh,Malaria,1
2018,6,Uttar Pradesh,Swine Flu (H1N1),1
2018,6,Uttar Pradesh,Thalassemia,1
2018,6,Uttar Pradesh,Tuberculosis,1
2018,6,Uttar Pradesh,Typhoid,1
2018,6,Uttarakhand,Lung Cancer,1
2018,6,West Bengal,Anxiety Disorder,1
2018,6,West Bengal,Diarrhea,1
2018,6,West Bengal,Heart Disease,1
2018,6,West Bengal,Tuberculosis,2
2018,7,Andaman and Nicobar Islands,Lung Cancer,1
2018,7,Andaman and Nicobar Islands,Thalassemia,1
2018,7,Andhra Pradesh,COPD,1
2018,7,Andhra Pradesh,COVID-19,1
2018,7,Andhra Pradesh,Chikungunya,1
2018,7,Andhra Pradesh,Dengue,1
2018,7,Andhra Pradesh,Depression,1
2018,7,Andhra Pradesh,Hypertension,1
2018,7,Andhra Pradesh,Japanese Encephalitis,1
2018,7,Andhra Pradesh,Jaundice (Hepatitis A),1
2018,7,Andhra Pradesh,Oral Cancer,1
2018,7,Assam,Chronic Kidney Disease,1
2018,7,Assam,Dengue,1
2018,7,Assam,Filariasis,1
2018,7,Assam,Heart Disease,1
2018,7,Assam,Jaundice (Hepatitis A),1
2018,7,Assam,Kala-Azar,2
2018,7,Assam,Malaria,1
2018,7,Bihar,Asthma,1
2018,7,Bihar,Breast Cancer,2
2018,7,Bihar,Chikungunya,1
2018,7,Bihar,Cholera,2
2018,7,Bihar,Depression,3
2018,7,Bihar,Diarrhea,1
2018,7,Bihar,HIV/AIDS,1
2018,7,Bihar,Hepatitis B,1
2018,7,Bihar,Jaundice (Hepatitis A),1
2018,7,Bihar,Leptospirosis,1
2018,7,Bihar,Stroke,1
2018,7,Bihar,Tuberculosis,1
2018,7,Chhattisgarh,Breast Cancer,1
2018,7,Chhattisgarh,Chikungunya,1
2018,7,Chhattisgarh,Cholera,1
2018,7,Chhattisgarh,Depression,1
2018,7,Chhattisgarh,Diabetes (Type 2),1
2018,7,Chhattisgarh,Heart Disease,1
2018,7,Chhattisgarh,Jaundice (Hepatitis A),1
2018,7,Chhattisgarh,Leptospirosis,2
2018,7,Gujarat,Chikungunya,1
2018,7,Gujarat,Chronic Kidney Disease,1
2018,7,Gujarat,Gastroenteritis,1
2018,7,Gujarat,Japanese Encephalitis,1
2018,7,Gujarat,Jaundice (Hepatitis A),1
2018,7,Gujarat,Leptospirosis,2
2018,7,Gujarat,Lung Cancer,2
2018,7,Haryana,Chikungunya,1
2018,7,Haryana,Cholera,1
2018,7,Haryana,Hepatitis B,1
2018,7,Haryana,Lung Cancer,2
2018,7,Haryana,Malaria,2
2018,7,Haryana,Oral Cancer,1
2018,7,Haryana,Thalassemia,1
2018,7,Haryana,Tuberculosis,1
2018,7,Himachal Pradesh,COPD,1
2018,7,Himachal Pradesh,Malaria,1
2018,7,Jammu and Kashmir,Lung Cancer,1
2018,7,Jharkhand,Anxiety Disorder,1
2018,7,Jharkhand,Cholera,1
2018,7,Jharkhand,Hepatitis B,1
2018,7,Jharkhand,Sickle Cell Anemia,1
2018,7,Jharkhand,Swine Flu (H1N1),1
2018,7,Jharkhand,Tuberculosis,1
2018,7,Karnataka,COPD,2
2018,7,Karnataka,Chikungunya,1
2018,7,Karnataka,Heart Disease,1
2018,7,Karnataka,Hypertension,1
2018,7,Karnataka,Kala-Azar,1
2018,7,Karnataka,Leptospirosis,1
2018,7,Karnataka,Malaria,2
2018,7,Kerala,Leptospirosis,1
2018,7,Kerala,Malaria,1
2018,7,Madhya Pradesh,Breast Cancer,2
2018,7,Madhya Pradesh,Chikungunya,1
2018,7,Madhya Pradesh,Dengue,4
2018,7,Madhya Pradesh,Diabetes (Type 2),1
2018,7,Madhya Pradesh,Gastroenteritis,3
2018,7,Madhya Pradesh,Hypertension,3
2018,7,Madhya Pradesh,Leptospirosis,1
2018,7,Madhya Pradesh,Malaria,1
2018,7,Madhya Pradesh,Oral Cancer,2
2018,7,Madhya Pradesh,Sickle Cell Anemia,1
2018,7,Madhya Pradesh,Thalassemia,1
2018,7,Madhya Pradesh,Typhoid,1
2018,7,Maharashtra,Anxiety Disorder,1
2018,7,Maharashtra,Breast Cancer,1
2018,7,Maharashtra,Chronic Kidney Disease,1
2018,7,Maharashtra,Dengue,1
2018,7,Maharashtra,Diabetes (Type 2),2
2018,7,Maharashtra,Diarrhea,1
2018,7,Maharashtra,Filariasis,1
2018,7,Maharashtra,Heart Disease,1
2018,7,Maharashtra,Hepatitis B,2
2018,7,Maharashtra,Hypertension,1
2018,7,Maharashtra,Jaundice (Hepatitis A),3
2018,7,Maharashtra,Kala-Azar,1
2018,7,Maharashtra,Lung Cancer,3
2018,7,Maharashtra,Malaria,1
2018,7,Maharashtra,Thalassemia,1
2018,7,Maharashtra,Typhoid,1
2018,7,Manipur,Cholera,1
2018,7,Meghalaya,Leptospirosis,1
2018,7,NCT of Delhi,Chikungunya,1
2018,7,NCT of Delhi,Cholera,1
2018,7,NCT of Delhi,Filariasis,1
2018,7,NCT of Delhi,Jaundice (Hepatitis A),1
2018,7,Nagaland,Malaria,1
2018,7,Odisha,Asthma,1
2018,7,Odisha,Leptospirosis,2
2018,7,Odisha,Lung Cancer,1
2018,7,Odisha,Malaria,1
2018,7,Odisha,Thalassemia,1
2018,7,Punjab,Chikungunya,1
2018,7,Punjab,Cholera,1
2018,7,Punjab,Depression,1
2018,7,Punjab,Japanese Encephalitis,1
2018,7,Punjab,Jaundice (Hepatitis A),1
2018,7,Rajasthan,Anxiety Disorder,1
2018,7,Rajasthan,Chikungunya,2
2018,7,Rajasthan,Dengue,1
2018,7,Rajasthan,Diabetes (Type 2),1
2018,7,Rajasthan,Diarrhea,1
2018,7,Rajasthan,Hepatitis B,2
2018,7,Rajasthan,Jaundice (Hepatitis A),5
2018,7,Rajasthan,Kala-Azar,1
2018,7,Rajasthan,Malaria,1
2018,7,Rajasthan,Pneumonia,1
2018,7,Rajasthan,Stroke,1
2018,7,Rajasthan,Typhoid,1
2018,7,Tamil Nadu,Breast Cancer,1
2018,7,Tamil Nadu,Cholera,2
2018,7,Tamil Nadu,Chronic Kidney Disease,1
2018,7,Tamil Nadu,Dengue,1
2018,7,Tamil Nadu,Depression,1
2018,7,Tamil Nadu,Diarrhea,1
2018,7,Tamil Nadu,Gastroenteritis,1
2018,7,Tamil Nadu,HIV/AIDS,1
2018,7,Tamil Nadu,Hypertension,1
2018,7,Tamil Nadu,Jaundice (Hepatitis A),1
2018,7,Tamil Nadu,Lung Cancer,2
2018,7,Tamil Nadu,Malaria,1
2018,7,Tamil Nadu,Oral Cancer,2
2018,7,Tamil Nadu,Thalassemia,1
2018,7,Tamil Nadu,Tuberculosis,1
2018,7,Telangana,Anxiety Disorder,1
2018,7,Telangana,Breast Cancer,1
2018,7,Telangana,Dengue,1
2018,7,Telangana,Depression,1
2018,7,Telangana,Diarrhea,2
2018,7,Telangana,Heart Disease,1
2018,7,Telangana,Jaundice (Hepatitis A),1
2018,7,Telangana,Leptospirosis,1
2018,7,Telangana,Swine Flu (H1N1),1
2018,7,Tripura,Typhoid,1
2018,7,Uttar Pradesh,Anxiety Disorder,1
2018,7,Uttar Pradesh,Chikungunya,2
2018,7,Uttar Pradesh,Cholera,3
2018,7,Uttar Pradesh,Chronic Kidney Disease,1
2018,7,Uttar Pradesh,Dengue,1
2018,7,Uttar Pradesh,Depression,2
2018,7,Uttar Pradesh,Gastroenteritis,3
2018,7,Uttar Pradesh,Heart Disease,1
2018,7,Uttar Pradesh,Hepatitis B,1
2018,7,Uttar Pradesh,Hypertension,2
2018,7,Uttar Pradesh,Japanese Encephalitis,1
2018,7,Uttar Pradesh,Kala-Azar,1
2018,7,Uttar Pradesh,Leptospirosis,1
2018,7,Uttar Pradesh,Lung Cancer,1
2018,7,Uttar Pradesh,Malaria,4
2018,7,Uttar Pradesh,Oral Cancer,1
2018,7,Uttar Pradesh,Pneumonia,1
2018,7,Uttar Pradesh,Sickle Cell Anemia,1
2018,7,Uttar Pradesh,Typhoid,1
2018,7,West Bengal,Anxiety Disorder,1
2018,7,West Bengal,Chikungunya,2
2018,7,West Bengal,Cholera,2
2018,7,West Bengal,Dengue,1
2018,7,West Bengal,Gastroenteritis,4
2018,7,West Bengal,Heart Disease,1
2018,7,West Bengal,Hepatitis B,1
2018,7,West Bengal,Jaundice (Hepatitis A),1
2018,7,West Bengal,Kala-Azar,1
2018,7,West Bengal,Leptospirosis,2
2018,7,West Bengal,Lung Cancer,1
2018,7,West Bengal,Malaria,1
2018,7,West Bengal,Oral Cancer,1
2018,7,West Bengal,Sickle Cell Anemia,1
2018,7,West Bengal,Stroke,1
2018,7,West Bengal,Tuberculosis,1
2018,8,Andhra Pradesh,Asthma,1
2018,8,Andhra Pradesh,Breast Cancer,1
2018,8,Andhra Pradesh,Cholera,2
2018,8,Andhra Pradesh,Diarrhea,1
2018,8,Andhra Pradesh,Gastroenteritis,2
2018,8,Andhra Pradesh,HIV/AIDS,1
2018,8,Andhra Pradesh,Heart Disease,1
2018,8,Andhra Pradesh,Hepatitis B,1
2018,8,Andhra Pradesh,Japanese Encephalitis,1
2018,8,Andhra Pradesh,Jaundice (Hepatitis A),1
2018,8,Andhra Pradesh,Leptospirosis,1
2018,8,Andhra Pradesh,Oral Cancer,1
2018,8,Andhra Pradesh,Sickle Cell Anemia,1
2018,8,Andhra Pradesh,Stroke,1
2018,8,Assam,Chronic Kidney Disease,1
2018,8,Assam,Diarrhea,1
2018,8,Assam,Gastroenteritis,1
2018,8,Assam,Japanese Encephalitis,1
2018,8,Assam,Leptospirosis,1
2018,8,Assam,Sickle Cell Anemia,1
2018,8,Bihar,Anxiety Disorder,3
2018,8,Bihar,Chikungunya,1
2018,8,Bihar,Cholera,1
2018,8,Bihar,Dengue,3
2018,8,Bihar,Diabetes (Type 2),1
2018,8,Bihar,Diarrhea,1
2018,8,Bihar,Heart Disease,1
2018,8,Bihar,Hepatitis B,1
2018,8,Bihar,Hypertension,1
2018,8,Bihar,Japanese Encephalitis,2
2018,8,Bihar,Jaundice (Hepatitis A),2
2018,8,Bihar,Malaria,1
2018,8,Bihar,Oral Cancer,1
2018,8,Bihar,Sickle Cell Anemia,1
2018,8,Bihar,Stroke,1
2018,8,Bihar,Swine Flu (H1N1),1
2018,8,Bihar,Typhoid,1
2018,8,Chhattisgarh,Anxiety Disorder,1
2018,8,Chhattisgarh,Cholera,1
2018,8,Chhattisgarh,Diarrhea,1
2018,8,Chhattisgarh,Gastroenteritis,1
2018,8,Chhattisgarh,HIV/AIDS,1
2018,8,Chhattisgarh,Japanese Encephalitis,1
2018,8,Chhattisgarh,Leptospirosis,1
2018,8,Chhattisgarh,Typhoid,1
2018,8,Goa,Dengue,1
2018,8,Goa,Depression,1
2018,8,Gujarat,COVID-19,2
2018,8,Gujarat,Cholera,1
2018,8,Gujarat,Depression,1
2018,8,Gujarat,Diabetes (Type 2),2
2018,8,Gujarat,Filariasis,1
2018,8,Gujarat,HIV/AIDS,2
2018,8,Gujarat,Hypertension,1
2018,8,Gujarat,Leptospirosis,1
2018,8,Gujarat,Malaria,3
2018,8,Gujarat,Sickle Cell Anemia,1
2018,8,Gujarat,Swine Flu (H1N1),1
2018,8,Gujarat,Typhoid,1
2018,8,Haryana,COVID-19,1
2018,8,Haryana,Gastroenteritis,1
2018,8,Haryana,HIV/AIDS,1
2018,8,Haryana,Leptospirosis,1
2018,8,Haryana,Thalassemia,1
2018,8,Himachal Pradesh,Oral Cancer,1
2018,8,Jammu and Kashmir,Asthma,1
2018,8,Jammu and Kashmir,Lung Cancer,1
2018,8,Jammu and Kashmir,Malaria,1
2018,8,Jammu and Kashmir,Oral Cancer,1
2018,8,Jammu and Kashmir,Thalassemia,1
2018,8,Jharkhand,Cholera,1
2018,8,Jharkhand,Depression,2
2018,8,Jharkhand,Diabetes (Type 2),1
2018,8,Jharkhand,Filariasis,1
2018,8,Jharkhand,HIV/AIDS,1
2018,8,Jharkhand,Hepatitis B,1
2018,8,Jharkhand,Malaria,3
2018,8,Karnataka,COPD,1
2018,8,Karnataka,Chikungunya,3
2018,8,Karnataka,Chronic Kidney Disease,2
2018,8,Karnataka,Depression,1
2018,8,Karnataka,Hepatitis B,2
2018,8,Karnataka,Jaundice (Hepatitis A),2
2018,8,Karnataka,Oral Cancer,1
2018,8,Karnataka,Swine Flu (H1N1),1
2018,8,Karnataka,Thalassemia,1
2018,8,Karnataka,Typhoid,1
2018,8,Kerala,Breast Cancer,1
2018,8,Kerala,Cholera,1
2018,8,Kerala,Chronic Kidney Disease,1
2018,8,Kerala,Dengue,1
2018,8,Kerala,Diabetes (Type 2),1
2018,8,Kerala,Gastroenteritis,1
2018,8,Kerala,Heart Disease,2
2018,8,Kerala,Hypertension,1
2018,8,Kerala,Leptospirosis,1
2018,8,Kerala,Malaria,1
2018,8,Kerala,Sickle Cell Anemia,1
2018,8,Madhya Pradesh,Chikungunya,4
2018,8,Madhya Pradesh,Cholera,2
2018,8,Madhya Pradesh,Dengue,2
2018,8,Madhya Pradesh,Diarrhea,1
2018,8,Madhya Pradesh,HIV/AIDS,1
2018,8,Madhya Pradesh,Hepatitis B,2
2018,8,Madhya Pradesh,Kala-Azar,1
2018,8,Madhya Pradesh,Leptospirosis,1
2018,8,Madhya Pradesh,Sickle Cell Anemia,1
2018,8,Madhya Pradesh,Thalassemia,1
2018,8,Maharashtra,Anxiety Disorder,1
2018,8,Maharashtra,Breast Cancer,1
2018,8,Maharashtra,COPD,1
2018,8,Maharashtra,Chikungunya,1
2018,8,Maharashtra,Cholera,1
2018,8,Maharashtra,Dengue,1
2018,8,Maharashtra,Gastroenteritis,2
2018,8,Maharashtra,HIV/AIDS,2
2018,8,Maharashtra,Hepatitis B,2
2018,8,Maharashtra,Jaundice (Hepatitis A),1
2018,8,Maharashtra,Leptospirosis,1
2018,8,Maharashtra,Malaria,2
2018,8,Maharashtra,Pneumonia,1
2018,8,Maharashtra,Sickle Cell Anemia,1
2018,8,Maharashtra,Thalassemia,1
2018,8,Maharashtra,Typhoid,1
2018,8,Manipur,Depression,1
2018,8,Manipur,Lung Cancer,1
2018,8,Meghalaya,Chikungunya,1
2018,8,NCT of Delhi,COVID-19,1
2018,8,NCT of Delhi,Lung Cancer,1
2018,8,NCT of Delhi,Sickle Cell Anemia,1
2018,8,NCT of Delhi,Typhoid,1
2018,8,Nagaland,Dengue,1
2018,8,Nagaland,Filariasis,1
2018,8,Nagaland,Jaundice (Hepatitis A),1
2018,8,Odisha,COPD,1
2018,8,Odisha,Chikungunya,1
2018,8,Odisha,Cholera,1
2018,8,Odisha,Dengue,1
2018,8,Odisha,Heart Disease,1
2018,8,Odisha,Hepatitis B,1
2018,8,Odisha,Kala-Azar,1
2018,8,Odisha,Leptospirosis,1
2018,8,Odisha,Lung Cancer,2
2018,8,Odisha,Malaria,1
2018,8,Punjab,Asthma,1
2018,8,Punjab,Cholera,1
2018,8,Punjab,Diarrhea,1
2018,8,Rajasthan,Anxiety Disorder,1
2018,8,Rajasthan,Chikungunya,1
2018,8,Rajasthan,Cholera,2
2018,8,Rajasthan,Dengue,5
2018,8,Rajasthan,Diabetes (Type 2),1
2018,8,Rajasthan,Gastroenteritis,1
2018,8,Rajasthan,HIV/AIDS,1
2018,8,Rajasthan,Hypertension,1
2018,8,Rajasthan,Leptospirosis,2
2018,8,Rajasthan,Lung Cancer,1
2018,8,Rajasthan,Malaria,1
2018,8,Rajasthan,Oral Cancer,1
2018,8,Rajasthan,Typhoid,1
2018,8,Tamil Nadu,Chikungunya,1
2018,8,Tamil Nadu,Cholera,1
2018,8,Tamil Nadu,Dengue,3
2018,8,Tamil Nadu,Depression,1
2018,8,Tamil Nadu,Gastroenteritis,1
2018,8,Tamil Nadu,HIV/AIDS,1
2018,8,Tamil Nadu,Japanese Encephalitis,2
2018,8,Tamil Nadu,Jaundice (Hepatitis A),1
2018,8,Tamil Nadu,Kala-Azar,1
2018,8,Tamil Nadu,Lung Cancer,1
2018,8,Tamil Nadu,Sickle Cell Anemia,1
2018,8,Tamil Nadu,Typhoid,2
2018,8,Telangana,Filariasis,1
2018,8,Telangana,Hepatitis B,1
2018,8,Telangana,Hypertension,1
2018,8,Telangana,Malaria,1
2018,8,Telangana,Sickle Cell Anemia,1
